id,sku,name,url_key,url_path,availability,seller_id,seller_name,price,original_price,discount,discount_rate,review_count,rating_average,primary_category_path,primary_category_name,productset_id,thumbnail_url,seller_product_id,video_url
54095517,6163185500100,Bếp điện mini hâm nóng giữ ấm đồ ăn 220V,bep-dien-mini-ham-nong-giu-am-do-an-220v-p54095517,bep-dien-mini-ham-nong-giu-am-do-an-220v-p54095517.html?spid=54095518,1,10813,gaique,198000,198000,0,0,7,4.0,1/2/1883/1951/1986/2514,Phụ kiện nhà bếp khác,4063,https://salt.tikicdn.com/cache/280x280/ts/product/0f/15/23/c8e56a171118047f94c07029fa35c49b.png,54095518,
130829751,4176356042304,"Combo 12 Hũ Thủy Tinh PEAFLO Làm Caramen, Sữa Chua, Đựng Gia Vị Đa Năng - Giao Ngẫu Nhiên",combo-12-hu-thuy-tinh-peaflo-lam-caramen-sua-chua-dung-gia-vi-da-nang-giao-ngau-nhien-p130829751,combo-12-hu-thuy-tinh-peaflo-lam-caramen-sua-chua-dung-gia-vi-da-nang-giao-ngau-nhien-p130829751.html?spid=130829752,1,108828,Tiện ích 1708,58000,85000,27000,32,20,4.8,1/2/1883/1951/23128/6948,"Hũ, lọ đựng gia vị",4129,https://salt.tikicdn.com/cache/280x280/ts/product/61/f3/9c/98db6cc8014aedaad15a4fd503680d39.jpg,130829752,
192120961,7168567211341,Túi Zip Lụa Nhựa CPE Trong Mờ Có Khóa Kéo Đa Năng,tui-zip-lua-nhua-cpe-trong-mo-co-khoa-keo-da-nang-p192120961,tui-zip-lua-nhua-cpe-trong-mo-co-khoa-keo-da-nang-p192120961.html?spid=192121044,1,17480,Ghế Nam Việt,41000,41000,0,0,33,4.8,1/2/1883/1951/23128/23134,"Túi, màng bọc thực phẩm",4351,https://salt.tikicdn.com/cache/280x280/ts/product/1c/f3/12/11f2eecbc77613046f8cb426116eb9c7.jpg,192121044,
153066085,9492502840415,Pin CR2032 Lithium 3V Maxell cao cấp Made In Japan - Hàng chính hãng,pin-cr2032-lithium-3v-maxell-cao-cap-made-in-japan-hang-chinh-hang-p153066085,pin-cr2032-lithium-3v-maxell-cao-cap-made-in-japan-hang-chinh-hang-p153066085.html?spid=153066087,1,107444,Thế Giới Pin Sinh Thái,29000,30000,1000,3,184,4.8,1/2/1883/53050/23012/2153,"Pin tiểu, pin sạc",4017,https://salt.tikicdn.com/cache/280x280/ts/product/76/c3/c0/8a27dd71bf0e873d1c1bd37dd2bbc20d.png,153066087,
194498155,8451803735098,Bộ túi lưới giặt đồ cho máy giặt bảo vệ quần áo chống biến dạng chất lượng tốt dây kéo lưới mịn Polyester - Hàng chính hãng,bo-tui-luoi-giat-do-cho-may-giat-bao-ve-quan-ao-chong-bien-dang-chat-luong-tot-day-keo-luoi-min-polyester-hang-chinh-hang-p194498155,bo-tui-luoi-giat-do-cho-may-giat-bao-ve-quan-ao-chong-bien-dang-chat-luong-tot-day-keo-luoi-min-polyester-hang-chinh-hang-p194498155.html?spid=194498161,1,109746,VinBuy,55000,68000,13000,19,6,5.0,1/2/1883/1966/23044/23032,Túi giặt,4269,https://salt.tikicdn.com/cache/280x280/ts/product/66/3f/5a/f77b808fea1150c11612294f639fb58b.png,194498161,
203220337,9988715101874,Khăn Tắm Cotton TIKILabel 60 x 120cm,khan-tam-cotton-tikilabel-60-x-120cm-p203220337,khan-tam-cotton-tikilabel-60-x-120cm-p203220337.html?spid=203220348,1,1,Tiki Trading,129000,188000,59000,31,29,5.0,1/2/1883/1966/2685,Khăn,4457,https://salt.tikicdn.com/cache/280x280/ts/product/cc/89/0d/aabf579a6d605bcaf30b7c116260ac8e.png,203220348,
104680895,4232669505453,Cây lau nhà 360 độ sợi microfiber,cay-lau-nha-360-do-soi-microfiber-p104680895,cay-lau-nha-360-do-soi-microfiber-p104680895.html?spid=104680901,1,190794,MyJae Flagship Store,239000,330000,91000,28,268,4.8,1/2/1883/1966/53046/2234,"Chổi, cây lau nhà",4025,https://salt.tikicdn.com/cache/280x280/ts/product/24/0e/e8/1ba5abb688535e7e786af9013d8f9bce.jpg,104680901,https://salt.tikicdn.com/ts/video/26/d9/54/f2153d78a99779d1ddb4a7b0475ecd59.mp4
113224438,2257454357908,"Ruột gối nằm, ruột gối vuông viền đen LIDACO cao cấp (1 chiếc",ruot-goi-nam-ruot-goi-vuong-vien-den-lidaco-cao-cap-1-chiec-p113224438,ruot-goi-nam-ruot-goi-vuong-vien-den-lidaco-cao-cap-1-chiec-p113224438.html?spid=113224440,1,43482,Lidaco Official Store,69000,125000,56000,45,263,4.7,1/2/1883/8313/6724/23366,Ruột gối,4563,https://salt.tikicdn.com/cache/280x280/ts/product/bf/5f/e6/2a82870007533e31415248db0daa46de.jpg,113224440,
696521,3991992129329,Ổ Cắm Điện 4 Lỗ 3 Chấu 2 cổng USB Philips SPN6248WB/74 (2500W),o-cam-dien-4-lo-3-chau-2-cong-usb-philips-spn6248wb-74-2500w-p696521,o-cam-dien-4-lo-3-chau-2-cong-usb-philips-spn6248wb-74-2500w-p696521.html?spid=696682,1,1,Tiki Trading,371000,439000,68000,15,32,4.5,1/2/1883/53050/53190,"Ổ cắm, ổn áp, biến áp",4011,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/4/1496221105127_6962069.u2769.d20170624.t162726.565239.jpg,696682,
100522012,9965071899869,"Cây Lau Nhà Thông Minh, Chổi Lau Nhà 360 Độ Đa Năng (Không Bao Gồm Thùng Vắt) - Parroti MOP-PR01",cay-lau-nha-thong-minh-tu-vat-thay-the-khong-bao-gom-thung-vat-parroti-mop-pr01-p100522012,cay-lau-nha-thong-minh-tu-vat-thay-the-khong-bao-gom-thung-vat-parroti-mop-pr01-p100522012.html?spid=100522014,1,96639,Parroti Store,179000,269000,90000,33,150,4.8,1/2/1883/1966/53046/2234,"Chổi, cây lau nhà",4025,https://salt.tikicdn.com/cache/280x280/ts/product/2b/2d/7a/0280f21d9c5e3f41d2363d669682dc3c.jpg,100522014,
