id,sku,name,url_key,url_path,availability,seller_id,seller_name,price,original_price,discount,discount_rate,review_count,rating_average,primary_category_path,primary_category_name,productset_id,thumbnail_url,seller_product_id,video_url
249022225.0,4058942671440,"Màn hình máy tính Dell E1916HV ( 19"" 1366 x 768 at 60 Hz / VGA / 5ms ) - Hàng Chính Hãng",man-hinh-may-tinh-dell-e1916hv-19-1366-x-768-at-60-hz-vga-5ms-hang-chinh-hang-p249022225,man-hinh-may-tinh-dell-e1916hv-19-1366-x-768-at-60-hz-vga-5ms-hang-chinh-hang-p249022225.html?spid=249022229,1.0,312039.0,Âu Cơ Store,1178100.0,1190000.0,11900.0,1.0,0.0,0.0,1/2/1846/12884/2665/28932,Màn Hình Phổ Thông,2605.0,https://salt.tikicdn.com/cache/280x280/ts/product/44/01/d4/6daa5ef110a35ad892b2d7e91e1e30b9.png,249022229.0,https://salt.tikicdn.com/ts/video/14/b2/57/f9a113aaaaee043bff641510f80c9d62.mp4
4604385.0,7012198485131,Đầu Chia Jack 3.5 Chuẩn Từ 1 Cổng Ra 2 Cổng,dau-chia-jack-3-5-chuan-tu-1-cong-ra-2-cong-p4604385,dau-chia-jack-3-5-chuan-tu-1-cong-ra-2-cong-p4604385.html?spid=192878836,1.0,66824.0,SocpiStore,8000.0,8000.0,0.0,0.0,0.0,0.0,1/2/1846/2663/4642,Phụ Kiện Thiết Bị Mạng,2517.0,https://salt.tikicdn.com/cache/280x280/ts/product/c4/53/f2/5447650a37168c31e822a28ae180aac9.jpg,192878836.0,
98233872.0,2485626949086,"Hộp mực 35A/36A/85A dùng cho máy in HP LaserJet P1005, 1006, M1120, Canon LBP 3050, 3018, 3100, 3151...",hop-muc-35a-36a-85a-dung-cho-may-in-hp-laserjet-p1005-1006-m1120-canon-lbp-3050-3018-3100-3151-p98233872,hop-muc-35a-36a-85a-dung-cho-may-in-hp-laserjet-p1005-1006-m1120-canon-lbp-3050-3018-3100-3151-p98233872.html?spid=98233873,1.0,133440.0,Danh Shop,100000.0,100000.0,0.0,0.0,22.0,4.7,1/2/1846/12884/4532/28944,Drums và Toner Cho Máy In Laser,2617.0,https://salt.tikicdn.com/cache/280x280/ts/product/5d/d8/01/78a649392f46a82a0b6e4672f99006f6.jpg,98233873.0,
2086087.0,2400141445889,Máy Quét Mã Vạch Datalogic QW2100 - Hàng chính hãng,may-quet-ma-vach-datalogic-qw2100-hang-chinh-hang-p2086087,may-quet-ma-vach-datalogic-qw2100-hang-chinh-hang-p2086087.html?spid=55126048,1.0,5346.0,SIEUTHIHANGCONGNGHE,1399000.0,1439000.0,40000.0,3.0,13.0,5.0,1/2/1846/12884/30020,Máy Scan Mã Vạch,2643.0,https://salt.tikicdn.com/cache/280x280/ts/product/ef/00/d4/ef2727ea812d6d015437b7be82fb4d15.jpg,55126048.0,
144511635.0,6132296903757,"Vỉ, Bộ, Combo Dụng Cụ, Miếng, Nút, Kẹp, Nẹp Dán Tường Giữ Cố Định Dây Điện, Dây Mạng, Dây Máy Tính, Dây Cáp Sạc Điện Thoại - Tiện Dụng Gia Đình – Giúp Bàn Làm Việc, Nhà Cửa, Văn Phòng Gọn Gàng, Ngăn Nắp, Sạch Sẽ",vi-bo-combo-dung-cu-mieng-nut-kep-nep-dan-tuong-giu-co-dinh-day-dien-day-mang-day-may-tinh-day-cap-sac-dien-thoai-tien-dung-gia-dinh-giup-ban-lam-viec-nha-cua-van-phong-gon-gang-ngan-nap-sach-se-p144511635,vi-bo-combo-dung-cu-mieng-nut-kep-nep-dan-tuong-giu-co-dinh-day-dien-day-mang-day-may-tinh-day-cap-sac-dien-thoai-tien-dung-gia-dinh-giup-ban-lam-viec-nha-cua-van-phong-gon-gang-ngan-nap-sach-se-p144511635.html?spid=144511637,1.0,199916.0,VLC6 Store,68000.0,68000.0,0.0,0.0,2.0,4.5,1/2/1846/2663/4642,Phụ Kiện Thiết Bị Mạng,2517.0,https://salt.tikicdn.com/cache/280x280/ts/product/eb/72/e4/08f8f9e33cb3fce6141935b9aa3c5d77.jpg,144511637.0,
201936149.0,3249688702083,Mực nạp cho hộp mực Brother TN 1010 1111 2240 2250 2260 2280 2385 2321 2701 XEROX P115 P225 ...,muc-nap-cho-hop-muc-brother-tn-1010-1111-2240-2250-2260-2280-2385-2321-2701-xerox-p115-p225-p201936149,muc-nap-cho-hop-muc-brother-tn-1010-1111-2240-2250-2260-2280-2385-2321-2701-xerox-p115-p225-p201936149.html?spid=201936150,1.0,65686.0,Mực in máy in Nhật Hưng,27000.0,27000.0,0.0,0.0,3.0,5.0,1/2/1846/12884/4532/28944,Drums và Toner Cho Máy In Laser,2617.0,https://salt.tikicdn.com/cache/280x280/ts/product/a3/04/31/9000310880d23f93972eac0437a7b5fc.jpg,201936150.0,
311788.0,1908257439729,HDD Box ORICO USB3.0/2.5 - 2588US3 Màu,hop-dung-o-cung-di-dong-hdd-box-orico-usb3-0-2-5-2588us3-nhua-cung-hang-chinh-hang-p311788,hop-dung-o-cung-di-dong-hdd-box-orico-usb3-0-2-5-2588us3-nhua-cung-hang-chinh-hang-p311788.html?spid=16317285,1.0,6975.0,HACHI STORE,138000.0,138000.0,0.0,0.0,10.0,4.6,1/2/1846/8060/5350,Case Ổ Cứng- Hộp Đựng HDD Box - Dock Ổ Cứng,2525.0,https://salt.tikicdn.com/cache/280x280/media/catalog/product/2/5/2588us3bl--1-.u2470.d20170217.t093053.575262.jpg,16317285.0,https://salt.tikicdn.com/ts/video/8e/57/72/58b45cfe584649007a6148450418e17a.mp4
187794825.0,2975783519900,"Khay Ổ Cứng Laptop (Caddy Bay) 2.5"" SATA 1,2,3 ORICO M95SS-SV Hàng Chính Hãng",khay-o-cung-laptop-caddy-bay-2-5-sata-1-2-3-orico-m95ss-sv-e-hang-chinh-hang-p187794825,khay-o-cung-laptop-caddy-bay-2-5-sata-1-2-3-orico-m95ss-sv-e-hang-chinh-hang-p187794825.html?spid=187794842,1.0,198481.0,Hệ Thống Phụ Kiện,131000.0,200000.0,69000.0,35.0,1.0,5.0,1/2/1846/8060/5350,Case Ổ Cứng- Hộp Đựng HDD Box - Dock Ổ Cứng,2525.0,https://salt.tikicdn.com/cache/280x280/ts/product/8c/d8/a6/1b77d2ddac021ffe331f439ecfe605d8.jpg,187794842.0,https://salt.tikicdn.com/ts/video/2e/ea/f4/2d02cd0ac1c9f2cc2349365b361ab379.mp4
59392915.0,1337528325711,"Hộp mực in SAHA 83X/337 cho máy in HP, Canon - Hàng chính hãng",hop-muc-in-saha-83x-337-cho-may-in-hp-canon-hang-chinh-hang-p59392915,hop-muc-in-saha-83x-337-cho-may-in-hp-canon-hang-chinh-hang-p59392915.html?spid=59392916,1.0,133440.0,Danh Shop,120000.0,120000.0,0.0,0.0,5.0,4.6,1/2/1846/12884/4532/28944,Drums và Toner Cho Máy In Laser,2617.0,https://salt.tikicdn.com/cache/280x280/ts/product/73/be/fb/b382185b1031c1176c4c3b86930cb5a6.jpg,59392916.0,
67620911.0,6630220451494,Box ổ cứng 2.5 inch SATA USB3.1 2526C3 - BX53,box-o-cung-2-5-inch-sata-usb3-1-2526c3-bx53-p67620911,box-o-cung-2-5-inch-sata-usb3-1-2526c3-bx53-p67620911.html?spid=169642953,1.0,16972.0,TIN HỌC THÀNH NHÂN,203000.0,203000.0,0.0,0.0,0.0,0.0,1/2/1846/8060/5350,Case Ổ Cứng- Hộp Đựng HDD Box - Dock Ổ Cứng,2525.0,https://salt.tikicdn.com/cache/280x280/ts/product/34/46/4f/c4a38e19cd7302f28c63e001451d82c3.jpg,169642953.0,
